Data;Código do Contrato;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170308;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;146.11;144.97;376.2;1.14
20170308;BGI;H17 ;24592.78;7790.66;1252;143.47;143.06;143.64;143.3;143.3;143.11;62.7;0.19
20170308;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;142.61;142.37;79.2;0.24
20170308;BGI;K17 ;325634.79;103156.71;4916;141.38;139.74;141.72;141.5;141.5;141.26;79.2;0.24
20170308;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;142.42;142.0;138.6;0.42
20170308;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.25;142.67;191.4;0.58
20170308;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.11;143.32;0.0;0.79
20170308;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.85;143.91;0.0;0.94
20170308;BGI;V17 ;11970.68;3792.15;1802;145.25;145.0;145.25;145.23;145.63;144.49;376.2;1.14
20170308;BGI;X17 ;0.0;0.0;78;0.0;0.0;0.0;0.0;146.47;145.32;379.5;1.15
20170308;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.97;145.82;379.5;1.15
20170324;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.93;139.64;0.0;0.29
20170324;BGI;H17 ;47606.88;15312.11;1446;139.6;139.4;140.7;140.04;140.0;139.7;99.0;0.3
20170324;BGI;J17 ;4575.71;1471.72;173;137.9;137.9;139.2;138.65;139.44;138.96;158.4;0.48
20170324;BGI;K17 ;975264.14;313680.53;6509;136.38;135.55;136.7;136.25;136.42;135.95;155.1;0.47
20170324;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;137.38;136.94;145.2;0.44
20170324;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;138.24;137.83;135.3;0.41
20170324;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.12;138.75;0.0;0.37
20170324;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.9;139.57;0.0;0.33
20170324;BGI;V17 ;268637.39;86403.59;1840;140.17;140.0;140.75;140.5;140.7;140.41;95.7;0.29
20170324;BGI;X17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;140.89;140.6;95.7;0.29
20170324;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;140.75;140.46;95.7;0.29
20170316;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;144.95;145.45;165.0;0.5
20170316;BGI;H17 ;199450.15;64035.11;1372;143.66;143.3;143.66;143.35;143.35;144.23;290.4;0.88
20170316;BGI;J17 ;0.0;0.0;91;0.0;0.0;0.0;0.0;141.83;142.55;237.6;0.72
20170316;BGI;K17 ;592363.92;190183.3;5253;141.8;141.0;141.85;141.09;141.05;141.77;237.6;0.72
20170316;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;142.1;142.77;221.1;0.67
20170316;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.05;143.67;204.6;0.62
20170316;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.02;144.59;0.0;0.57
20170316;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.86;145.4;0.0;0.54
20170316;BGI;V17 ;39536.21;12693.42;1883;146.3;145.8;146.4;145.8;145.75;146.25;165.0;0.5
20170316;BGI;X17 ;7219.57;2317.9;40;145.85;145.85;145.85;145.85;145.94;146.44;165.0;0.5
20170316;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;145.8;146.3;165.0;0.5
20170427;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.65;139.4;0.0;0.25
20170427;BGI;J17 ;11406.94;3594.89;328;137.95;137.95;138.3;138.3;138.45;138.0;148.5;0.45
20170427;BGI;K17 ;124651.26;39283.75;4835;135.31;135.15;135.65;135.5;135.44;135.38;19.8;0.06
20170427;BGI;M17 ;13520.23;4260.89;184;135.99;135.4;136.73;136.73;136.73;136.2;174.9;0.53
20170427;BGI;N17 ;1807.67;569.69;11;136.93;136.93;136.95;136.95;137.07;136.93;46.2;0.14
20170427;BGI;Q17 ;7261.65;2288.5;10;138.0;137.5;138.0;137.5;137.25;137.7;148.5;0.45
20170427;BGI;U17 ;456.52;143.87;0;138.34;138.34;138.34;138.34;138.55;138.34;69.3;0.21
20170427;BGI;V17 ;462061.18;145618.22;2164;139.1;138.6;139.5;139.5;139.25;139.0;82.5;0.25
20170427;BGI;X17 ;0.0;0.0;82;0.0;0.0;0.0;0.0;139.95;139.7;82.5;0.25
20170427;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;141.02;140.77;82.5;0.25
20170728;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;132.64;131.8;0.0;0.84
20170728;BGI;K18 ;20128.51;6410.97;100;135.49;135.49;135.59;135.59;135.61;134.94;221.1;0.67
20170728;BGI;N17 ;65356.83;20816.27;1554;124.7;124.4;124.7;124.4;124.09;124.56;155.1;0.47
20170728;BGI;Q17 ;188820.55;60139.68;822;128.51;128.2;131.0;131.0;130.76;128.5;745.8;2.26
20170728;BGI;U17 ;46182.97;14709.36;132;131.61;131.55;132.2;132.05;132.64;131.62;336.6;1.02
20170728;BGI;V17 ;1204599.72;383667.14;5008;134.0;132.91;135.0;134.65;134.79;133.75;343.2;1.04
20170728;BGI;V18 ;4616.7;1470.43;66;139.9;139.9;139.9;139.9;140.65;139.97;224.4;0.68
20170728;BGI;X17 ;4448.4;1416.82;154;134.8;134.8;134.8;134.8;134.87;133.83;343.2;1.04
20170728;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;135.04;134.0;343.2;1.04
20170105;BGI;F17 ;134413.25;42064.61;1284;148.99;148.5;148.99;148.54;148.6;149.0;132.0;0.4
20170105;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;148.87;148.92;0.0;0.05
20170105;BGI;G17 ;0.0;0.0;62;0.0;0.0;0.0;0.0;146.56;146.95;128.7;0.39
20170105;BGI;H17 ;0.0;0.0;52;0.0;0.0;0.0;0.0;146.63;147.02;128.7;0.39
20170105;BGI;J17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;145.8;146.19;128.7;0.39
20170105;BGI;K17 ;191659.97;59979.96;1582;144.8;144.5;145.4;144.5;144.89;145.27;125.4;0.38
20170105;BGI;V17 ;74605.9;23347.91;597;149.8;149.5;149.9;149.6;149.95;150.0;16.5;0.05
20170105;BGI;X17 ;0.0;0.0;76;0.0;0.0;0.0;0.0;149.37;149.42;16.5;0.05
20170105;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;149.37;149.42;16.5;0.05
20170215;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.22;144.47;0.0;0.25
20170215;BGI;G17 ;39923.23;13049.79;383;144.15;143.99;144.15;144.0;143.72;143.95;75.9;0.23
20170215;BGI;H17 ;24343.93;7957.35;452;142.25;141.0;142.25;141.8;141.8;142.5;231.0;0.7
20170215;BGI;J17 ;465.3;152.09;18;141.0;141.0;141.0;141.0;141.32;141.54;72.6;0.22
20170215;BGI;K17 ;548214.97;179196.21;3890;140.3;140.0;140.4;140.15;140.17;140.39;72.6;0.22
20170215;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;141.08;141.3;72.6;0.22
20170215;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;141.89;142.12;0.0;0.23
20170215;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.73;142.96;0.0;0.23
20170215;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.49;143.73;0.0;0.24
20170215;BGI;V17 ;42347.11;13842.09;1672;144.5;144.0;144.5;144.5;144.25;144.5;82.5;0.25
20170215;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;144.95;145.2;82.5;0.25
20170215;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.3;144.55;82.5;0.25
20170213;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.27;144.17;0.0;0.1
20170213;BGI;G17 ;70583.13;22685.33;410;144.25;144.25;144.6;144.6;144.65;144.56;29.7;0.09
20170213;BGI;H17 ;16949.22;5447.46;382;142.53;142.53;142.7;142.7;142.46;142.53;23.1;0.07
20170213;BGI;J17 ;468.76;150.66;18;142.05;142.05;142.05;142.05;141.98;142.05;23.1;0.07
20170213;BGI;K17 ;129080.91;41486.44;3890;140.89;140.4;140.97;140.7;140.83;140.9;23.1;0.07
20170213;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;141.69;141.85;52.8;0.16
20170213;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.46;142.69;0.0;0.23
20170213;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.26;143.58;0.0;0.32
20170213;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.98;144.41;0.0;0.43
20170213;BGI;V17 ;10511.65;3378.43;1677;145.2;144.7;145.2;144.85;144.7;145.22;171.6;0.52
20170213;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;145.4;145.92;171.6;0.52
20170213;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.75;145.27;171.6;0.52
20170407;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;141.15;140.7;0.0;0.45
20170407;BGI;J17 ;0.0;0.0;233;0.0;0.0;0.0;0.0;135.7;136.16;151.8;0.46
20170407;BGI;K17 ;312378.85;99227.74;4650;134.42;134.1;135.3;135.2;135.25;134.75;165.0;0.5
20170407;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;136.49;136.0;161.7;0.49
20170407;BGI;N17 ;0.0;0.0;11;0.0;0.0;0.0;0.0;137.61;137.13;158.4;0.48
20170407;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.77;138.3;0.0;0.47
20170407;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.81;139.35;0.0;0.46
20170407;BGI;V17 ;70504.03;22395.74;2031;140.46;139.95;140.8;140.8;140.9;140.45;148.5;0.45
20170407;BGI;X17 ;34781.17;11048.31;11;140.52;140.51;140.56;140.51;141.45;141.0;148.5;0.45
20170407;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;141.45;141.0;148.5;0.45
20170320;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.46;144.95;491.7;1.49
20170320;BGI;H17 ;244132.74;79532.43;1093;143.5;142.5;143.5;142.53;142.57;143.45;290.4;0.88
20170320;BGI;J17 ;14431.56;4701.45;95;142.0;140.56;142.0;141.0;140.52;142.0;488.4;1.48
20170320;BGI;K17 ;1311021.39;427098.45;6056;140.95;139.04;140.97;139.5;139.54;141.01;485.1;1.47
20170320;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;140.58;142.07;491.7;1.49
20170320;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;141.52;143.01;491.7;1.49
20170320;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.49;143.99;0.0;1.5
20170320;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.35;144.85;0.0;1.5
20170320;BGI;V17 ;152501.25;49681.15;1867;145.2;143.5;145.2;144.2;144.25;145.75;495.0;1.5
20170320;BGI;X17 ;953.7;310.69;40;144.5;144.5;144.5;144.5;144.44;145.94;495.0;1.5
20170320;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;144.3;145.8;495.0;1.5
20170411;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.55;142.0;0.0;0.55
20170411;BGI;J17 ;17567.55;5602.25;233;136.5;136.5;136.5;136.5;136.2;136.49;95.7;0.29
20170411;BGI;K17 ;588408.67;187642.28;4820;136.24;135.5;136.44;136.01;136.06;136.04;6.6;0.02
20170411;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;136.75;137.29;178.2;0.54
20170411;BGI;N17 ;0.0;0.0;11;0.0;0.0;0.0;0.0;138.66;138.43;75.9;0.23
20170411;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;140.02;139.67;0.0;0.35
20170411;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;141.18;140.74;0.0;0.44
20170411;BGI;V17 ;52034.4;16593.66;1946;141.75;141.63;142.45;142.2;142.4;141.85;181.5;0.55
20170411;BGI;X17 ;469.59;149.75;44;142.3;142.3;142.3;142.3;142.85;142.3;181.5;0.55
20170411;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;142.85;142.3;181.5;0.55
20170203;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.17;144.78;0.0;0.61
20170203;BGI;G17 ;43105.82;13839.03;296;144.05;143.41;144.05;143.5;143.8;143.99;62.7;0.19
20170203;BGI;H17 ;11325.6;3636.06;291;143.0;143.0;143.0;143.0;142.62;142.81;62.7;0.19
20170203;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;141.47;141.66;62.7;0.19
20170203;BGI;K17 ;375603.06;120586.57;3706;140.45;140.11;140.8;140.3;140.32;140.51;62.7;0.19
20170203;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;141.32;141.43;36.3;0.11
20170203;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.21;142.22;0.0;0.01
20170203;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.18;143.08;0.0;0.1
20170203;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.06;143.86;0.0;0.2
20170203;BGI;V17 ;20515.93;6586.6;1730;144.35;144.35;144.8;144.8;144.93;144.63;99.0;0.3
20170203;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;145.28;144.98;99.0;0.3
20170203;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.47;144.98;168.3;0.51
20170731;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;132.81;132.64;0.0;0.17
20170731;BGI;K18 ;0.0;0.0;115;0.0;0.0;0.0;0.0;135.98;135.61;122.1;0.37
20170731;BGI;N17 ;409.2;131.11;1009;124.0;124.0;124.0;124.0;124.2;124.09;36.3;0.11
20170731;BGI;Q17 ;152631.86;48904.79;1013;130.4;130.0;131.3;130.0;130.3;130.76;151.8;0.46
20170731;BGI;U17 ;1746.62;559.63;94;132.61;132.0;132.62;132.0;132.6;132.64;13.2;0.04
20170731;BGI;V17 ;773824.95;247941.35;5232;134.89;134.05;135.67;134.9;134.75;134.79;13.2;0.04
20170731;BGI;V18 ;2310.0;740.15;76;140.0;140.0;140.0;140.0;140.62;140.65;9.9;0.03
20170731;BGI;X17 ;1342.57;430.17;163;135.82;135.2;135.82;135.2;134.83;134.87;13.2;0.04
20170731;BGI;Z17 ;449.32;143.97;3;136.16;136.16;136.16;136.16;135.01;135.04;9.9;0.03
20170510;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.02;138.07;0.0;0.05
20170510;BGI;K17 ;149814.65;47412.7;4354;135.65;135.4;135.88;135.85;135.86;135.72;46.2;0.14
20170510;BGI;K18 ;3283.99;1039.3;50;142.5;142.1;142.5;142.1;142.37;142.44;23.1;0.07
20170510;BGI;M17 ;363180.74;114937.89;740;135.0;134.75;135.5;135.5;135.5;135.0;165.0;0.5
20170510;BGI;N17 ;2695.11;852.94;38;136.25;136.0;136.45;136.45;136.31;136.25;19.8;0.06
20170510;BGI;Q17 ;451.27;142.82;41;136.75;136.75;136.75;136.75;136.86;136.8;19.8;0.06
20170510;BGI;U17 ;453.75;143.6;0;137.5;137.5;137.5;137.5;137.96;137.99;9.9;0.03
20170510;BGI;V17 ;63380.13;20058.27;2735;138.5;137.75;138.5;138.45;138.45;138.48;9.9;0.03
20170510;BGI;V18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;149.11;146.81;0.0;2.3
20170510;BGI;X17 ;915.91;289.86;57;138.75;138.75;138.8;138.8;139.15;139.18;9.9;0.03
20170510;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;139.64;139.68;13.2;0.04
20170823;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;136.28;137.45;386.1;1.17
20170823;BGI;K18 ;455.49;144.69;275;138.03;138.03;138.03;138.03;138.78;140.3;501.6;1.52
20170823;BGI;Q17 ;86087.0;27345.7;771;138.0;137.7;138.5;138.0;137.85;138.7;280.5;0.85
20170823;BGI;U17 ;62315.61;19794.67;669;139.0;138.48;139.59;138.98;138.3;139.15;280.5;0.85
20170823;BGI;V17 ;1097077.67;348488.83;8070;139.01;137.82;139.5;138.4;138.2;139.05;280.5;0.85
20170823;BGI;V18 ;471.9;149.9;193;143.0;143.0;143.0;143.0;143.57;145.36;590.7;1.79
20170823;BGI;X17 ;12973.98;4121.21;407;136.85;135.06;136.85;136.3;135.67;136.5;273.9;0.83
20170823;BGI;Z17 ;3655.9;1161.3;8;138.7;138.0;138.7;138.35;139.24;140.1;283.8;0.86
20170818;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.09;138.26;273.9;0.83
20170818;BGI;K18 ;5144.04;1634.69;223;141.68;141.5;141.85;141.5;142.06;141.04;336.6;1.02
20170818;BGI;Q17 ;68923.8;21902.82;984;137.0;137.0;137.5;137.5;136.75;136.25;165.0;0.5
20170818;BGI;U17 ;59315.98;18849.62;478;140.51;140.5;141.99;141.75;141.25;141.05;66.0;0.2
20170818;BGI;V17 ;1162626.92;369463.24;8234;141.3;141.13;142.9;141.7;141.81;141.14;221.1;0.67
20170818;BGI;V18 ;9625.44;3058.8;183;145.84;145.84;145.84;145.84;146.09;145.08;333.3;1.01
20170818;BGI;X17 ;22678.78;7206.93;351;140.2;139.9;140.96;140.0;139.75;139.75;0.0;0.0
20170818;BGI;Z17 ;1854.63;589.37;5;140.33;140.33;140.9;140.45;141.67;141.0;221.1;0.67
20170815;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.64;137.44;0.0;1.2
20170815;BGI;K18 ;0.0;0.0;169;0.0;0.0;0.0;0.0;141.85;139.79;679.8;2.06
20170815;BGI;Q17 ;82324.2;25805.34;957;134.5;134.5;136.8;136.8;136.6;134.67;636.9;1.93
20170815;BGI;U17 ;45113.8;14141.37;361;139.5;139.5;141.55;141.05;141.25;140.03;402.6;1.22
20170815;BGI;V17 ;1210988.13;379596.3;7622;140.4;140.4;142.25;142.1;141.99;140.46;504.9;1.53
20170815;BGI;V18 ;9566.04;2998.57;151;144.94;144.94;144.94;144.94;145.58;143.32;745.8;2.26
20170815;BGI;X17 ;19534.41;6123.26;264;140.0;140.0;141.5;140.9;140.85;140.46;128.7;0.39
20170815;BGI;Z17 ;0.0;0.0;5;0.0;0.0;0.0;0.0;141.03;140.64;128.7;0.39
20170124;BGI;F17 ;48596.98;15340.44;1067;147.38;147.1;147.38;147.3;147.3;147.32;6.6;0.02
20170124;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;145.9;145.72;0.0;0.18
20170124;BGI;G17 ;2405.7;759.4;160;145.8;145.8;145.8;145.8;145.43;145.8;122.1;0.37
20170124;BGI;H17 ;28069.47;8860.59;56;143.9;143.9;144.25;144.25;144.25;144.23;6.6;0.02
20170124;BGI;J17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.25;143.61;118.8;0.36
20170124;BGI;K17 ;343675.06;108486.71;3104;141.85;141.15;141.85;141.15;141.15;141.85;231.0;0.7
20170124;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;142.24;142.84;198.0;0.6
20170124;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.18;143.71;0.0;0.53
20170124;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.22;144.62;0.0;0.4
20170124;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;145.16;145.45;0.0;0.29
20170124;BGI;V17 ;52527.18;16581.07;1241;146.3;145.9;146.3;145.9;146.1;146.28;59.4;0.18
20170124;BGI;X17 ;481.47;151.98;76;145.9;145.9;145.9;145.9;145.75;145.7;16.5;0.05
20170124;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.4;146.22;59.4;0.18
20170606;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;129.39;131.02;0.0;1.63
20170606;BGI;K18 ;0.0;0.0;58;0.0;0.0;0.0;0.0;133.01;134.69;554.4;1.68
20170606;BGI;M17 ;593921.03;180979.68;1613;128.2;126.15;129.96;127.0;126.98;128.36;455.4;1.38
20170606;BGI;N17 ;92211.6;28098.73;353;128.49;126.55;128.8;126.55;126.99;128.5;498.3;1.51
20170606;BGI;Q17 ;27820.12;8477.35;380;129.0;126.56;129.0;127.5;127.5;129.0;495.0;1.5
20170606;BGI;U17 ;63944.72;19485.24;47;131.01;128.59;131.01;128.59;129.59;131.25;547.8;1.66
20170606;BGI;V17 ;1042074.72;317541.13;4703;131.6;129.85;131.86;130.3;130.04;131.71;551.1;1.67
20170606;BGI;V18 ;11393.25;3471.75;115;138.1;138.1;138.1;138.1;138.96;140.71;577.5;1.75
20170606;BGI;X17 ;7781.33;2371.13;57;131.05;130.7;131.11;130.7;130.73;132.38;544.5;1.65
20170606;BGI;Z17 ;858.82;261.7;2;130.25;130.0;130.25;130.0;131.14;132.8;547.8;1.66
20170713;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;125.81;126.95;0.0;1.14
20170713;BGI;K18 ;427.35;133.19;93;129.5;129.5;129.5;129.5;128.3;129.46;382.8;1.16
20170713;BGI;N17 ;136573.14;42564.71;684;124.5;123.2;124.85;123.2;123.69;125.0;432.3;1.31
20170713;BGI;Q17 ;7479.21;2330.99;351;125.75;125.06;126.6;125.06;125.78;125.95;56.1;0.17
20170713;BGI;U17 ;840.34;261.9;132;127.65;127.0;127.65;127.0;126.75;127.5;247.5;0.75
20170713;BGI;V17 ;710040.3;221292.87;4247;128.99;127.52;129.3;127.76;127.89;129.05;382.8;1.16
20170713;BGI;V18 ;445.5;138.85;43;135.0;135.0;135.0;135.0;133.37;134.58;399.3;1.21
20170713;BGI;X17 ;425.66;132.66;108;128.99;128.99;128.99;128.99;127.97;129.13;382.8;1.16
20170713;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;128.39;129.55;382.8;1.16
20170522;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;131.1;135.86;0.0;4.76
20170522;BGI;K17 ;300190.24;91778.84;2847;134.56;133.0;134.85;133.03;133.08;134.89;597.3;1.81
20170522;BGI;K18 ;11592.07;3544.11;51;140.51;140.51;140.51;140.51;135.11;140.01;1617.0;4.9
20170522;BGI;M17 ;452096.0;138221.84;2027;133.1;128.56;133.1;128.56;128.56;133.2;1531.2;4.64
20170522;BGI;N17 ;124640.76;38107.12;94;134.1;130.04;134.1;130.04;130.04;134.75;1554.3;4.71
20170522;BGI;Q17 ;440.45;134.66;102;133.47;133.47;133.47;133.47;130.91;135.65;1564.2;4.74
20170522;BGI;U17 ;437.21;133.67;5;132.49;132.49;132.49;132.49;131.17;135.92;1567.5;4.75
20170522;BGI;V17 ;453940.01;138785.62;3527;136.0;131.63;136.59;131.63;131.63;136.4;1574.1;4.77
20170522;BGI;V18 ;0.0;0.0;25;0.0;0.0;0.0;0.0;141.5;146.63;1692.9;5.13
20170522;BGI;X17 ;0.0;0.0;57;0.0;0.0;0.0;0.0;132.3;137.09;1580.7;4.79
20170522;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;132.72;137.53;1587.3;4.81
20170424;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;140.23;140.46;0.0;0.23
20170424;BGI;J17 ;14572.83;4654.67;324;138.0;138.0;138.01;138.01;138.0;137.34;217.8;0.66
20170424;BGI;K17 ;112609.39;35968.25;4968;136.0;135.65;136.24;135.9;135.86;135.96;33.0;0.1
20170424;BGI;M17 ;13157.79;4202.69;129;137.49;137.49;137.49;137.49;137.49;136.88;201.3;0.61
20170424;BGI;N17 ;2262.15;722.55;11;137.1;137.1;137.1;137.1;137.58;137.72;46.2;0.14
20170424;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.44;138.61;0.0;0.17
20170424;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.15;139.36;0.0;0.21
20170424;BGI;V17 ;8761.69;2798.55;2055;139.94;139.51;139.95;139.81;139.9;140.13;75.9;0.23
20170424;BGI;X17 ;462.49;147.72;82;140.15;140.15;140.15;140.15;140.53;140.76;75.9;0.23
20170424;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;141.6;141.2;132.0;0.4
20170526;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;131.32;131.48;0.0;0.16
20170526;BGI;K17 ;329375.83;101078.94;2570;133.8;132.0;133.86;132.0;132.0;133.63;537.9;1.63
20170526;BGI;K18 ;0.0;0.0;58;0.0;0.0;0.0;0.0;135.0;135.5;165.0;0.5
20170526;BGI;M17 ;32135.23;9861.67;1756;129.72;129.4;130.2;129.65;129.5;129.71;69.3;0.21
20170526;BGI;N17 ;48912.76;15010.36;401;130.67;130.0;130.67;130.0;129.96;130.67;234.3;0.71
20170526;BGI;Q17 ;1301.19;399.31;251;131.6;131.0;131.7;131.7;131.42;131.25;56.1;0.17
20170526;BGI;U17 ;433.95;133.17;5;131.5;131.5;131.5;131.5;131.72;131.55;56.1;0.17
20170526;BGI;V17 ;372412.09;114285.92;4179;132.01;131.7;132.7;132.18;132.18;132.01;56.1;0.17
20170526;BGI;V18 ;0.0;0.0;65;0.0;0.0;0.0;0.0;141.04;141.91;287.1;0.87
20170526;BGI;X17 ;437.91;134.39;57;132.7;132.7;132.7;132.7;132.85;132.68;56.1;0.17
20170526;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;133.27;133.1;56.1;0.17
20170704;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;125.33;123.97;0.0;1.36
20170704;BGI;K18 ;0.0;0.0;70;0.0;0.0;0.0;0.0;128.04;126.65;458.7;1.39
20170704;BGI;N17 ;10730.54;3246.27;763;124.1;124.0;125.5;125.0;125.5;124.91;194.7;0.59
20170704;BGI;Q17 ;12403.05;3752.25;364;125.0;125.0;125.5;125.5;125.75;125.34;135.3;0.41
20170704;BGI;U17 ;51696.81;15639.63;102;124.75;124.75;125.79;125.79;125.5;125.24;85.8;0.26
20170704;BGI;V17 ;720199.65;217879.19;4321;125.56;125.56;127.3;127.23;127.26;125.87;458.7;1.39
20170704;BGI;V18 ;5285.01;1598.85;40;133.46;133.46;133.46;133.46;132.97;131.52;478.5;1.45
20170704;BGI;X17 ;28331.29;8570.95;69;125.5;125.5;126.9;126.8;127.39;126.0;458.7;1.39
20170704;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;127.8;126.41;458.7;1.39
20170706;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;124.4;125.61;0.0;1.21
